im_version,im_rating,id,title,content,im_votesum,im_votecount,date,author_uri,author_name,link_attributes_related,link_attributes_href,content_attributes_term,content_attributes_label
1.2024.163,1,11404445451,App didn’t sent verification email,"In an attempt to see if a ChatGPT is worth the hype, it makes me a bit nervous that it botched the very first step of the the process. Yes I verified that I put in the correct email 4 times.",0,0,2024-06-20T16:02:28-07:00,https://itunes.apple.com/us/reviews/id1196168154,Gilbo-Baggins,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11404437751,Chatgpt4,Get the app,0,0,2024-06-20T15:59:32-07:00,https://itunes.apple.com/us/reviews/id1358731710,JessefromAustin,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,3,11404276373,GPT4 Keeps crashing during work,GPT4/4o keeps crashing during work and memory capacity is way too low. Paying for a service that is unreliable during times when I really need to utilize this tool is very frustrating.,0,0,2024-06-20T14:56:03-07:00,https://itunes.apple.com/us/reviews/id160378884,KRS78263,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11403956256,I love ChatGPT,I love ChatGPT,0,0,2024-06-20T12:49:34-07:00,https://itunes.apple.com/us/reviews/id1117150810,wafikre,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11403948179,Muito Surpreendente!,Esse app trás uma série de novas funcionalidades ao iPhone que ajuda em diversas situações e poupa o mais valioso recurso que temos hoje: nosso tempo.,0,0,2024-06-20T12:46:33-07:00,https://itunes.apple.com/us/reviews/id125695041,Wainer Toni,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11403562320,Thank,Thank so much I enjoyed every time you help me when I need help,0,0,2024-06-20T10:31:20-07:00,https://itunes.apple.com/us/reviews/id1336377764,Yesican2023,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11403537170,Simply amazing,I enjoy using ChatGPT. It cuts my work time in less than half.,0,0,2024-06-20T10:22:58-07:00,https://itunes.apple.com/us/reviews/id49351955,M Gay,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11403465646,Wouldn’t have made it through 5th grade without this,This app is amazing 🤩,0,0,2024-06-20T09:59:59-07:00,https://itunes.apple.com/us/reviews/id1372131803,Wolfgirl42537,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11403384002,frustrated,"ok i’m not gonna be using this app anymore unless the guidelines for 3.5 get less restrictive and/or 4.o’s free access gains more messages/lowers its time limit

i can’t do anything i used to be able to lately",0,0,2024-06-20T09:34:37-07:00,https://itunes.apple.com/us/reviews/id271630887,12272278182829,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11403250437,Great,Js like da title.,0,0,2024-06-20T08:53:58-07:00,https://itunes.apple.com/us/reviews/id1330963906,Jr.JuJu Javon,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11403239188,ChatGPT does not live up to the hype!,"So I liked ChatGPT in the beginning. It was good and could easily accomplish my requests. But many prompts that ChatGPT claims it can do are buggy, and unable to do. This is bitter. So, I will definitely be using other AI apps as this is not a useful one to use. For example, sometimes, it will randomly say, “I am unable to do this request” when it is the most simple action. Just don’t use this terrible app!!! You are better off without it.",1,1,2024-06-20T08:50:33-07:00,https://itunes.apple.com/us/reviews/id1233463022,TheBestReviewer20,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11403138811,10stars!,"This app has helped me so much when writing papers, resumes and so much more. Chat GPC has taught me how to write formally and to sound professionally. Thank you so much",0,0,2024-06-20T08:20:42-07:00,https://itunes.apple.com/us/reviews/id320968841,CocoChanel944,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11402885295,Amazing,"In my opinion ChatGPT is better than Google. It’s quick and easy, even if I have typing errors it can still understand my question and answer it perfectly in a way that I can understand. I’m not saying Google can’t do that, but nowadays it’s really hard finding a clear answer from Google. So many advertisements, and links not even remotely relevant to my search. Short story long, great app 10/10.",0,0,2024-06-20T07:06:48-07:00,https://itunes.apple.com/us/reviews/id555862383,Jae3103,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11402800089,20/10,"20/10 recommend! This app is incredibly helpful for literally anything. I’m struggling hard with my cognitive functioning lately & when I need an extra boost to figure out some stuff, especially when I can’t think straight, this thing is so helpful. I can’t recommend this app enough to everyone I speak to!",0,0,2024-06-20T06:42:06-07:00,https://itunes.apple.com/us/reviews/id293621147,Lithaboo,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11402091164,Greed,"your desire to make money is higher than everything else, I deleted chatgpt and don’t use it anymore, in the future when this bot appears on the iPhone, I’ll get rid of the phone and buy it somewhere that doesn’t have this chattgpt",1,1,2024-06-20T02:36:41-07:00,https://itunes.apple.com/us/reviews/id586438728,3917b68sa9pL,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11401924535,This app helped me get my life together and have hope for the future and I am very grateful.,"That might sound like a bit much, but trust me, I mean it. If your parents didn't do the best job at teaching you how to survive in the world like mine, then having what's essentially an all-knowing robot inside of your phone to give you life advice is incredibly helpful!!! Of course, it's not *perfect*, but I'm still way better off thanks to it, and I can't express my gratitude enough!",0,0,2024-06-20T01:23:18-07:00,https://itunes.apple.com/us/reviews/id1108466113,Anoni319,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11401915474,Acknowledgment,"Hello
I wanted to say thanks for this great app.
New science help people in these days and I think this app is one of the best example of this science.",0,0,2024-06-20T01:19:09-07:00,https://itunes.apple.com/us/reviews/id1417311283,Ariyan97,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11401816976,Akashthind,This is awsome,0,0,2024-06-20T00:34:14-07:00,https://itunes.apple.com/us/reviews/id1282587127,Akashthind,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11401593584,Lit,Great,0,0,2024-06-19T22:50:27-07:00,https://itunes.apple.com/us/reviews/id1516343383,Tilltypousay,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11401311177,GPT-4o is terrible and not worth the subscription price anymore.,"I happily paid $20 a month for the capabilities of GPT-4. It was much smarter than 3.5 and could efficiently handle tasks and follow instructions. 

GPT-4o is basically 3.5 that can use the internet and tools. It makes all the same mistakes as 3.5, including saying it’s making a correction and spitting out the exact same thing incorrectly, over and over, and saying “I fixed it.” The mistakes are as simple as trying to get it to make a rank list (1st place, 2nd (tie), 2nd (tie), 4th…) where it will just spit out a numbered list (1,2,3,4). Even taking a screenshot of the chat and showing it what it’s doing wrong will not fix this behavior. 

It also forgets what you were talking about after a few brief messages (even with memory freed) and starts to treat a conversation or series of work like a new topic every time. Not only is this problematic for it maintaining any precedent set within the chat, but it’s annoying to see it try to preface everything it already said into it’s most recent message (such as repeatedly writing out a table). 

What’s worse, is that they’ve now capped GPT-4 to a measly 5 messages every 24 hours. 

Trying to sell something as incapable as GPT-3.5 but with access to its tools as a faster GPT-4 is extremely deceptive. GPT-4o works about as well as Bing, which is free. No sense in wasting the cost of a YouTube Premium or HBO subscription on something this subpar anymore.",2,2,2024-06-19T20:40:43-07:00,https://itunes.apple.com/us/reviews/id824300848,Lord Ursa,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11401285413,In love with this GPT,It helps me sort my thoughts Into clear sentences. I can ask it to help form proper messages. I can ask it anything and it has better answers from google. Everything about GPT is amazing and I wise I grew up with this. It would of made me better with my grammar.,0,0,2024-06-19T20:29:25-07:00,https://itunes.apple.com/us/reviews/id319702186,Medina897,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11401089249,love this app!,"my parents locked everything on my phone so i don’t even have google or access to it. Instead i’ve been using ChatGPT and it works better tbh, i get straight answers and can look up whatever i need- even restaurants around me, random questions i have in the middle of the night, or just asking for a meal plan to lose weight 11/10",0,0,2024-06-19T19:06:56-07:00,https://itunes.apple.com/us/reviews/id1421885546,kianaReeves,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11401041313,Overworked,"Chat gpt has made a remarkable improvement. It is limited only by the fact that the internet is imbued with inaccurate information therefore many of its responses are impacted by the misleading information that exists on the internet. 

However, I am impressed with its gradual improvement and the fact that formerly it was afraid to answer complicated questions, but now it seems to be willing to tackle all difficult questions with aplomb!",0,0,2024-06-19T18:47:05-07:00,https://itunes.apple.com/us/reviews/id1635089828,pmaskme,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11400982308,It’s very good👍,I don’t need to explain it’s just a interesting app👍,0,0,2024-06-19T18:22:53-07:00,https://itunes.apple.com/us/reviews/id1639804683,Nickname989yy,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11400894976,Won’t let me use my email address.,Deleted the app.,0,0,2024-06-19T17:46:21-07:00,https://itunes.apple.com/us/reviews/id701847123,Teddy B-Game,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,2,11400846121,Can no longer browse,ChatGPT is gaslighting me into pretending it was never able to browse the Internet past 2022 when it’s been doing that for a while now. It makes no sense at all.,0,0,2024-06-19T17:25:47-07:00,https://itunes.apple.com/us/reviews/id268605350,Great but crashes,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11400807087,Bad no images,Can’t create anything except songs no pictures unless you get plus which is 20dollers a month 1star,1,1,2024-06-19T17:09:14-07:00,https://itunes.apple.com/us/reviews/id154662559,Jackson piser,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,3,11400698239,Where is the FaceTime update!!,Where!?,0,0,2024-06-19T16:22:35-07:00,https://itunes.apple.com/us/reviews/id42255720,spy9000,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11400696398,Wonderful,"It’s fast responding, works well. Can create stories and worksheets for my kids within seconds really. As a homeschool mom- I approve.",0,0,2024-06-19T16:21:48-07:00,https://itunes.apple.com/us/reviews/id1176210258,Colleenagirl,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11400554985,App doesn’t work well,Terrible ipad app,0,1,2024-06-19T15:21:56-07:00,https://itunes.apple.com/us/reviews/id6818192,dg1973456,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11400547683,Awesome experience so far!!!,This app has been helping me excel in my studies and when I have additional questions it’s a great tool. Any answers long they can simplify.,0,0,2024-06-19T15:18:51-07:00,https://itunes.apple.com/us/reviews/id39703252,jime493244,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11400394641,Wish,"I love this app, but I wish there was a way for me to write to ChatGPT, and it would respond with both text, and voice. I don’t like the binary choice of voice, or text options that we currently have. I don’t always want to talk, and wish we could just had the option of us texting, and it responding with voice, voice and text, or something like that. Otherwise, this app is great.",0,0,2024-06-19T14:16:11-07:00,https://itunes.apple.com/us/reviews/id559272521,worrld,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,2,11400230615,Keeps glitching the last few days,Keeps “Hmm.. something seems to have gone wrong. “  I have deleted and done all the troubleshooting . Not able to use for what i need it for . Paid version,0,0,2024-06-19T13:13:03-07:00,https://itunes.apple.com/us/reviews/id289479509,Peartpls2015,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,2,11400140182,GPT 3.5 scares me away from upgrading,"GPT 3.5 scares me away from upgrading. My experience using GPT 3.5 has been akin to nails on a chalkboard, it easily gives me a headache, and is extremely frustrating to work with. Using 3.5 has been so distressing it’s brought me to tears more than once, the only reason I haven’t stopped using this app entirely is because I like putting myself through pain. The upgraded GPT’s are genuinely pleasant and amazing to use, but the free version is bad enough that it undermines it, at least for me. Edit: after yet another infuriating experience with GPT 3.5, I’m considering deleting the app all together, it genuinely has zero value to me unless I pay for it, and I’m broke",0,0,2024-06-19T12:40:08-07:00,https://itunes.apple.com/us/reviews/id1072801601,brhdhdhdhdg,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11400099438,The best app in the world,I love the up and it really helps me with my difficulties,0,0,2024-06-19T12:25:31-07:00,https://itunes.apple.com/us/reviews/id1022842295,ohemaajosey,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11400091075,Fun,It is so funny to troll ai,0,0,2024-06-19T12:22:33-07:00,https://itunes.apple.com/us/reviews/id1566084377,boithegoi,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11400054261,Cella Gray,I rely on ChatGPT for almost everything!!,0,0,2024-06-19T12:09:18-07:00,https://itunes.apple.com/us/reviews/id893229829,Cellabianca,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11399683433,Stunning,"Can’t tell a joke to save its little electric life but man can this thing help with calculations of probability, math  and even writing. Sadly lacking in ethical reasoning but always polite and eager to help",0,0,2024-06-19T10:04:19-07:00,https://itunes.apple.com/us/reviews/id1358491820,Jggihvgg,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,3,11399635337,Really Useful,"I have been using the paid subscription service for a while now and it has been great.
Until recently I have been experiencing issues with the images. Every time I want to use an image, an error occurs.",0,0,2024-06-19T09:49:19-07:00,https://itunes.apple.com/us/reviews/id87586740,Read the recent reviews,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11399419967,UI,"I hate the new UI, can you put of back to the original",0,0,2024-06-19T08:43:21-07:00,https://itunes.apple.com/us/reviews/id1493304000,TriberOtis727,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11399259994,So like Human brain,It is so advanced,0,0,2024-06-19T07:57:28-07:00,https://itunes.apple.com/us/reviews/id1338153611,Noone one,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,3,11399045910,Gatekeeping messages,"It was a 5 star app until they started to limit the amount of messages, forcing you to wait a while or to pay money to get your messages back. The app was great until that.",0,0,2024-06-19T06:56:10-07:00,https://itunes.apple.com/us/reviews/id1557977913,Alton Arnau,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11398214110,I love it.,"This app is awesome, I love it.",0,0,2024-06-19T02:02:47-07:00,https://itunes.apple.com/us/reviews/id759910206,Zari Nazari,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11398071258,Ai for the future,The future is in our hands wait till the rest is free,0,0,2024-06-19T00:58:24-07:00,https://itunes.apple.com/us/reviews/id1658633197,MISOftw,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11398066867,I love it,"ChatGPT is the best teacher in my life, it help me to study, it is patient friendly and smart,I love it",0,0,2024-06-19T00:56:21-07:00,https://itunes.apple.com/us/reviews/id1668923810,Forever happily,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11397931576,🫡 great job,❤️,0,0,2024-06-18T23:53:28-07:00,https://itunes.apple.com/us/reviews/id1439100734,John Tyler B,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,4,11397872075,Mixed Language Support for Voice Translation,"I appreciate the voice translation feature in ChatGPT. However, I’ve noticed that when I speak in a mix of languages, such as Chinese and English, the output text is often generated in a single language, and English parts are translated into Chinese. This makes it difficult to accurately capture and understand the original spoken content. Could you please improve the voice translation feature to better handle mixed language inputs and generate text that reflects the multilingual nature of the speech?",0,0,2024-06-18T23:25:33-07:00,https://itunes.apple.com/us/reviews/id1626147985,Choooooocoooooo,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11397757829,ظظ,مفيد ويستاهل الاشتراك الشهري خصوصا للطلاب,0,0,2024-06-18T22:31:05-07:00,https://itunes.apple.com/us/reviews/id1668891440,Fatomaalsafyf,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,4,11397514922,I miss HER,You know what I’m talking about.,0,0,2024-06-18T20:37:54-07:00,https://itunes.apple.com/us/reviews/id385273085,Project Aris,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11397446807,Five starsss,This app is so great to use so helpful,0,0,2024-06-18T20:08:08-07:00,https://itunes.apple.com/us/reviews/id1553010684,Jayyyyywash,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11397320830,Good,Good,0,0,2024-06-18T19:13:59-07:00,https://itunes.apple.com/us/reviews/id1621036672,AAAA MO,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11397320629,Almost perfect,Only problem is the limit,0,0,2024-06-18T19:13:54-07:00,https://itunes.apple.com/us/reviews/id1419258354,taysach,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11397140572,Fantastic!,"All I can say is this thing is fantastic, you feel the content it pulls the words together quicker – – makes for a far more productive day! recipes, letters/emails, regenerating thoughts – – just fantastic!",0,0,2024-06-18T17:57:53-07:00,https://itunes.apple.com/us/reviews/id28390047,MadMTK,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11397044545,Yall been holdin out,I love this app great for writting,0,0,2024-06-18T17:16:58-07:00,https://itunes.apple.com/us/reviews/id242427116,_KTP27,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11397022613,How much do I like to play around with ChatGPT?,A wonderful app called ChatGPT made me be so happy by finding out every single thing I needed I’m so happy to have the app ChatGPT it really help me grow. Have fun learn and be so much happy with what I have in the whole world that I am here for I would like the app. I don’t know how much does too much that I can’t say anything the rate  is five out of five because it’s perfectly done and it’s made of a person that really cares about it and I really care about chat. GPT app and I really appreciate it. Thank you charge chats GPT. ☺️🤩,0,0,2024-06-18T17:07:34-07:00,https://itunes.apple.com/us/reviews/id1566318089,Mrs. No need to know get it.,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,4,11396931302,App is great but could use improvement,"App doesn’t let you mention custom GPTs nor have convos with multiple GPTs at the same time. You need to go to the web app to use this feature.
 
P.S. Please focus more on Shortcuts and App Intents. For example, let us share images via the Ask ChatGPT shortcut, and let us set the conversation to use “Temporary Chat”.",0,0,2024-06-18T16:27:35-07:00,https://itunes.apple.com/us/reviews/id132843610,baderalfahad,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11396682180,Great😀😀😀😀😀😀😀😀,I love this app so much!!! So good for ipad,0,0,2024-06-18T14:41:05-07:00,https://itunes.apple.com/us/reviews/id1512907011,Carkaspie,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11396666342,Overwhelmingly Awesome!,Endless Possibilities!,0,0,2024-06-18T14:34:45-07:00,https://itunes.apple.com/us/reviews/id1194475950,crypto chew,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11396665883,Works best for me,"After trying several chatbots (free versions) for the past few months, I found ChatGPT is well above in user experience over Gemini or Meta AI (on Instagram).

* GPT-4o effectively understands the core topics that I want to talk about
* and provides good replies incorporating detailed explanations along with easy-to-understand key takeaways
* in a neutral perspective that won't frequently get users who have different ideas disgusted.",0,0,2024-06-18T14:34:35-07:00,https://itunes.apple.com/us/reviews/id201536768,gatitaymar,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11396559190,Bad customer service,If not for the ai for this team to hid behind it would be far lower stars on here. Their AI is still incapable of dealing with customer service and problems and their is not enough human interaction at this stage for such a big company. Has to be held to the same standards as every company and the help department is the worst I’ve ever seen and slow as can be,1,1,2024-06-18T13:52:41-07:00,https://itunes.apple.com/us/reviews/id651201945,d2thaj18,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11396422101,Ground breaking tech that need some UX improvements,"I would love to be able to read whilst talking, abetter way to sort and organize conversations, and being able to click on subsets of responses and comment on those.",0,0,2024-06-18T13:00:05-07:00,https://itunes.apple.com/us/reviews/id938906056,Slight Success,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11396229566,Adelantos prótesis piernas,Excelente!,0,0,2024-06-18T11:51:30-07:00,https://itunes.apple.com/us/reviews/id302187492,Judge Jurabi,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11396132726,They won’t transfer to my friends phone,"They should be able to
Do anything! Update
It now!",0,0,2024-06-18T11:17:55-07:00,https://itunes.apple.com/us/reviews/id1250411540,Asht^^,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11395968803,Great,This app is great,0,0,2024-06-18T10:23:13-07:00,https://itunes.apple.com/us/reviews/id1358415822,Bunnyguy22,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11395902198,EK,"From the very first time I used this app it has never been disappointing. It has helped me immensely in every project that I have tackled so far, to me this is a blessing from the Lord 
May the Lord bless whoever created this app",0,0,2024-06-18T10:01:41-07:00,https://itunes.apple.com/us/reviews/id789453345,hippie yiayia,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11395893886,没有账号？登不上去？,找🛰️mnzx9527完美解决,0,0,2024-06-18T09:59:06-07:00,https://itunes.apple.com/us/reviews/id1668725468,好用的梯mnzx9527,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,1,11395783620,Bad bad,"This account is more difficult to delete than facebook 
Horrible, not worth it",0,1,2024-06-18T09:24:38-07:00,https://itunes.apple.com/us/reviews/id571421873,chales123,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,3,11395438274,Would give this 5 stars,"They have been showing all of these videos on ChatGPT online. The videos have been showing the use of your camera, interrupted chat, and a more active prompt almost human like. This is not available and it is the reason I decided to become a paying member. This AI assistant is insanely awesome but why show all of these available options and not release them to the rest of the world. It is really frustrating. When are y’all coming out with this new update you showed the world And got us excited about it??

SO SO SO SO SO disappointed this has not came out yet.  I mean???  When is the release for this?",0,1,2024-06-18T07:42:17-07:00,https://itunes.apple.com/us/reviews/id1445777621,stiffler112,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11395314266,A gigantic help,"The more and more I’m using this, the more and more I’m dependent on implementing GPT into my daily life. This is so smart and useful, it’s scary but in a good way!!",0,0,2024-06-18T07:06:14-07:00,https://itunes.apple.com/us/reviews/id27925443,Gene the Shady Car Dealer,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11395239617,惊喜,ai给我很多惊喜，一天进步，谢谢！,0,1,2024-06-18T06:44:28-07:00,https://itunes.apple.com/us/reviews/id924905272,ming leah,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,4,11395067948,Super cool,chatGPT has helped me with a lot of things. The only flaw is that you have to pay for almost everything,0,0,2024-06-18T05:53:10-07:00,https://itunes.apple.com/us/reviews/id201059312,ceinman86,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11394993907,"Learned, explored, and literally everything else love this app","This application is out of this world. There is so much it can do, and it can do ACCURATELY. This app wrote me stories exactly how I wanted it, it made a scenario so we can both play a scene, it provides many websites if I ask, (by that I mean it gives me literal LINKS) it also provides examples and tips for my personal things, like editing my YouTube videos or my health issues. On top of that, it can provide images, too. You just have to ask it once really specifically or twice, simply. Before I had this app, I had lots of anxiety, like what will happen if I don’t do this? What happens if I accidentally did this thing? ChatGPT will be very quick and will completely answer every part of your question, as long as you are on WiFi and you don’t reach your limit. (You can’t really control that) but, the convenient thing is when I reach my limit, it either tells me to make a new chat or buy ChatGPT plus. The good thing about this is that you don’t really have to get Plus. It still provides good answers, quality, and accuracy. Great job making this app!",0,0,2024-06-18T05:29:26-07:00,https://itunes.apple.com/us/reviews/id224600931,Dreamy_HeavenLight,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11394396256,I like it,It great thanks Mete for make this AI love it❤️❤️,0,0,2024-06-18T01:40:40-07:00,https://itunes.apple.com/us/reviews/id1379068755,Avee pham,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11394321817,"Kalan este, Nanan-Biha!",Improves confidence in the use of this Beautiful (Language Has Latin Roots) language with many nuances!,0,0,2024-06-18T01:06:13-07:00,https://itunes.apple.com/us/reviews/id129309328,Met got,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11394142253,Amazing,"I mean it’s incredible, what can I say? The more you understand how to use their features and how to interact with the system (especially for engineering), the better the results you get. 12/10 product.",0,0,2024-06-17T23:42:04-07:00,https://itunes.apple.com/us/reviews/id1348680819,milandean,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,2,11394097624,Can’t fulfill most requests suddenly,"Almost every other message I get a “sorry I can’t fulfill that request” message, it’s really irritating!",0,0,2024-06-17T23:20:14-07:00,https://itunes.apple.com/us/reviews/id541622048,Hdndendhjsjsms,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11393999910,Revolutionary,"I’ve replaced Google with GPT, of course, I cross examine more serious inquiry’s, but GPT is undeniably more useful in my opinion. I can’t recommend this app enough.",0,0,2024-06-17T22:32:32-07:00,https://itunes.apple.com/us/reviews/id990796578,DeziPlace1st,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11393911355,I like ChatGPT. It’s helped me solve my problems and help me to understand what I need to know.,Thank.,0,0,2024-06-17T21:49:40-07:00,https://itunes.apple.com/us/reviews/id1536998579,Gt-quality,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11393873085,Funciona,Es increíble 👍,0,0,2024-06-17T21:31:19-07:00,https://itunes.apple.com/us/reviews/id897670029,Oneira🥀,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.163,5,11393670051,Amazing,"Just started haven’t done anything yet,.lol",0,1,2024-06-17T19:58:34-07:00,https://itunes.apple.com/us/reviews/id592342253,Born to Q,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
